"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Austria"," 1983","14.05 [13.73-14.38]","15.9 [15.48-16.33]","12.11 [11.75-12.48]","1 292 [1 263-1 323]","748 [728-768]","544 [528-561]"
"Austria"," 1982","14.77 [14.45-15.11]","16.74 [16.32-17.19]","12.7 [12.33-13.08]","1 375 [1 345-1 407]","798 [778-819]","577 [560-594]"
"Austria"," 1981","15.49 [15.15-15.85]","17.54 [17.1-18.03]","13.33 [12.96-13.74]","1 412 [1 381-1 445]","820 [800-843]","592 [575-610]"
"Austria"," 1980","16.24 [15.91-16.58]","18.37 [17.92-18.82]","14.01 [13.63-14.41]","1 432 [1 402-1 461]","832 [811-852]","600 [584-618]"
"Austria"," 1979","17.08 [16.71-17.46]","19.28 [18.8-19.78]","14.77 [14.37-15.2]","1 471 [1 439-1 503]","852 [832-875]","619 [602-636]"
"Austria"," 1978","18.09 [17.7-18.48]","20.43 [19.92-20.95]","15.63 [15.2-16.07]","1 557 [1 524-1 591]","902 [881-926]","655 [636-673]"
"Austria"," 1977","19.36 [18.93-19.8]","21.85 [21.29-22.41]","16.74 [16.27-17.22]","1 695 [1 657-1 733]","982 [958-1 008]","713 [693-733]"
"Austria"," 1976","21.02 [20.53-21.5]","23.73 [23.12-24.34]","18.16 [17.65-18.68]","1 925 [1 880-1 969]","1 116 [1 087-1 145]","809 [786-832]"
"Austria"," 1975","23.07 [22.6-23.55]","26.1 [25.49-26.73]","19.88 [19.36-20.41]","2 222 [2 177-2 268]","1 290 [1 261-1 322]","932 [907-956]"
"Austria"," 1974","25.18 [24.63-25.77]","28.54 [27.86-29.29]","21.65 [21.06-22.26]","2 486 [2 432-2 544]","1 446 [1 412-1 484]","1 040 [1 012-1 070]"
"Austria"," 1973","26.91 [26.33-27.54]","30.51 [29.76-31.29]","23.15 [22.53-23.78]","2 748 [2 688-2 811]","1 598 [1 559-1 639]","1 150 [1 120-1 182]"
"Austria"," 1972","28.07 [27.47-28.7]","31.77 [31.01-32.55]","24.2 [23.57-24.84]","3 010 [2 945-3 077]","1 747 [1 707-1 792]","1 263 [1 230-1 296]"
"Austria"," 1971","28.73 [28.11-29.36]","32.52 [31.75-33.32]","24.74 [24.1-25.39]","3 206 [3 137-3 276]","1 862 [1 819-1 909]","1 344 [1 309-1 379]"
"Austria"," 1970","29.03 [28.44-29.64]","32.84 [32.1-33.62]","25.02 [24.39-25.66]","3 411 [3 342-3 483]","1 979 [1 936-2 027]","1 432 [1 396-1 469]"
"Austria"," 1969","29.27 [28.62-29.92]","33.11 [32.29-33.93]","25.23 [24.57-25.91]","3 621 [3 541-3 702]","2 100 [2 050-2 153]","1 521 [1 481-1 562]"
"Austria"," 1968","29.73 [29.09-30.37]","33.56 [32.77-34.36]","25.7 [25.04-26.38]","3 765 [3 685-3 847]","2 179 [2 129-2 232]","1 586 [1 545-1 628]"
"Austria"," 1967","30.49 [29.84-31.13]","34.41 [33.6-35.22]","26.37 [25.7-27.04]","3 898 [3 816-3 981]","2 254 [2 201-2 307]","1 644 [1 603-1 687]"
"Austria"," 1966","31.5 [30.82-32.2]","35.43 [34.59-36.3]","27.37 [26.66-28.08]","4 067 [3 979-4 158]","2 342 [2 286-2 399]","1 725 [1 681-1 770]"
"Austria"," 1965","32.74 [32.07-33.43]","36.65 [35.8-37.49]","28.64 [27.93-29.36]","4 300 [4 212-4 390]","2 463 [2 406-2 519]","1 837 [1 791-1 883]"
"Austria"," 1964","34.2 [33.45-34.97]","38.26 [37.35-39.2]","29.94 [29.18-30.75]","4 555 [4 455-4 657]","2 607 [2 545-2 671]","1 948 [1 898-2 000]"
"Austria"," 1963","35.9 [35.15-36.68]","40.07 [39.15-41.02]","31.53 [30.76-32.34]","4 758 [4 658-4 861]","2 720 [2 657-2 784]","2 038 [1 989-2 091]"
"Austria"," 1962","37.88 [37.09-38.71]","42.24 [41.29-43.26]","33.3 [32.47-34.13]","4 948 [4 845-5 056]","2 830 [2 767-2 899]","2 118 [2 065-2 170]"
"Austria"," 1961","40.21 [39.34-41.11]","44.88 [43.85-46]","35.3 [34.39-36.18]","5 116 [5 006-5 230]","2 932 [2 866-3 006]","2 184 [2 128-2 239]"
"Austria"," 1960","42.85 [41.99-43.74]","47.69 [46.66-48.8]","37.76 [36.85-38.67]","5 315 [5 208-5 425]","3 039 [2 974-3 110]","2 276 [2 222-2 332]"
"Austria"," 1959","45.5 [44.53-46.53]","50.52 [49.32-51.76]","40.25 [39.25-41.28]","5 515 [5 397-5 639]","3 144 [3 070-3 222]","2 371 [2 314-2 433]"
"Austria"," 1958","47.81 [46.8-48.85]","53.11 [51.86-54.38]","42.24 [41.22-43.32]","5 637 [5 519-5 759]","3 214 [3 139-3 292]","2 423 [2 365-2 485]"
"Austria"," 1957","49.74 [48.7-50.83]","55.49 [54.21-56.82]","43.71 [42.66-44.82]","5 732 [5 613-5 857]","3 281 [3 206-3 361]","2 451 [2 393-2 514]"
"Austria"," 1956","51.52 [50.43-52.67]","57.64 [56.28-59.05]","45.1 [43.98-46.26]","5 701 [5 581-5 828]","3 271 [3 195-3 352]","2 430 [2 370-2 493]"
"Austria"," 1955","53.5 [52.38-54.63]","60 [58.59-61.44]","46.68 [45.48-47.92]","5 647 [5 529-5 766]","3 249 [3 175-3 328]","2 398 [2 336-2 461]"
"Austria"," 1954","56.22 [54.94-57.52]","62.94 [61.26-64.7]","49.12 [47.68-50.64]","","",""
"Austria"," 1953","60.3 [58.94-61.7]","67.34 [65.41-69.27]","52.92 [51.22-54.69]","","",""
"Austria"," 1952","66.12 [64.62-67.61]","73.59 [71.36-75.78]","58.26 [56.28-60.29]","","",""
"Austria"," 1951","73.79 [72.09-75.52]","81.84 [79.18-84.44]","65.33 [63-67.74]","","",""
"Austria"," 1950","83.45 [80.58-86.48]","92.16 [88.34-96.24]","74.28 [70.95-77.73]","","",""
"Austria"," 1949","95.08 [89.03-101.94]","","","","",""
"Azerbaijan"," 2021","18.59 [11.03-31.59]","20.32 [12.06-34.54]","16.77 [9.94-28.66]","2 435 [1 446-4 141]","1 406 [838-2 398]","1 029 [612-1 766]"
"Azerbaijan"," 2020","19.43 [12.02-31.9]","21.23 [13.1-34.8]","17.53 [10.8-28.87]","2 735 [1 694-4 492]","1 582 [982-2 602]","1 153 [714-1 910]"
"Azerbaijan"," 2019","20.42 [13.12-32.3]","22.28 [14.32-35.24]","18.42 [11.75-29.22]","3 001 [1 929-4 753]","1 736 [1 120-2 755]","1 265 [809-2 012]"
"Azerbaijan"," 2018","21.55 [14.39-32.67]","23.56 [15.63-35.77]","19.48 [12.92-29.62]","3 201 [2 138-4 864]","1 854 [1 236-2 833]","1 347 [898-2 064]"
"Azerbaijan"," 2017","22.89 [15.91-33.22]","25 [17.29-36.35]","20.71 [14.34-30.16]","3 711 [2 581-5 394]","2 150 [1 495-3 145]","1 561 [1 086-2 287]"
"Azerbaijan"," 2016","24.48 [17.7-34.06]","26.7 [19.28-37.15]","22.13 [15.98-30.98]","4 368 [3 160-6 079]","2 534 [1 838-3 539]","1 834 [1 330-2 577]"
"Azerbaijan"," 2015","26.3 [19.74-35.11]","28.68 [21.49-38.45]","23.83 [17.76-32]","4 915 [3 693-6 557]","2 852 [2 150-3 841]","2 063 [1 546-2 781]"
"Azerbaijan"," 2014","28.26 [21.87-36.58]","30.78 [23.68-40.11]","25.59 [19.65-33.42]","5 391 [4 176-6 968]","3 133 [2 422-4 095]","2 258 [1 743-2 958]"
"Azerbaijan"," 2013","30.32 [23.94-38.35]","32.96 [25.99-42.01]","27.51 [21.63-35.01]","5 792 [4 577-7 312]","3 365 [2 665-4 298]","2 427 [1 917-3 095]"
"Azerbaijan"," 2012","32.51 [26.12-40.65]","35.35 [28.28-44.38]","29.54 [23.62-36.97]","6 130 [4 934-7 653]","3 564 [2 869-4 489]","2 566 [2 064-3 222]"
"Azerbaijan"," 2011","34.83 [28.44-42.87]","37.89 [30.74-46.8]","31.66 [25.68-39.13]","6 400 [5 234-7 864]","3 725 [3 042-4 618]","2 675 [2 185-3 319]"
"Azerbaijan"," 2010","37.31 [30.73-45.42]","40.51 [33.31-49.55]","33.96 [27.88-41.53]","6 669 [5 502-8 103]","3 879 [3 211-4 758]","2 790 [2 304-3 423]"
"Azerbaijan"," 2009","39.93 [33.32-47.95]","43.3 [35.92-52.17]","36.46 [30.19-44.03]","6 921 [5 785-8 295]","4 021 [3 359-4 860]","2 900 [2 420-3 514]"
"Azerbaijan"," 2008","42.68 [35.95-50.81]","46.13 [38.68-55.09]","39.03 [32.67-46.7]","7 088 [5 982-8 419]","4 110 [3 468-4 916]","2 978 [2 507-3 572]"
"Azerbaijan"," 2007","45.59 [38.64-53.71]","49.16 [41.49-58.22]","41.78 [35.21-49.55]","7 214 [6 124-8 482]","4 176 [3 544-4 953]","3 038 [2 573-3 609]"
"Azerbaijan"," 2006","48.68 [41.45-56.82]","52.43 [44.48-61.5]","44.65 [37.9-52.45]","7 348 [6 268-8 563]","4 249 [3 622-4 992]","3 099 [2 643-3 649]"
"Azerbaijan"," 2005","52.02 [44.55-60.25]","55.94 [47.69-65.2]","47.8 [40.77-55.69]","7 565 [6 488-8 751]","4 366 [3 739-5 098]","3 199 [2 741-3 733]"
"Azerbaijan"," 2004","55.73 [48.01-64.15]","59.83 [51.3-69.14]","51.38 [44-59.36]","7 848 [6 768-9 024]","4 518 [3 893-5 232]","3 330 [2 864-3 858]"
"Azerbaijan"," 2003","59.85 [51.84-68.49]","64.18 [55.31-73.68]","55.25 [47.74-63.58]","8 218 [7 121-9 403]","4 720 [4 083-5 434]","3 498 [3 033-4 038]"
"Azerbaijan"," 2002","64.46 [56.3-73.14]","68.95 [59.82-78.6]","59.75 [51.93-68.27]","8 824 [7 701-10 009]","5 043 [4 391-5 768]","3 781 [3 295-4 336]"
"Azerbaijan"," 2001","69.42 [61.16-78.27]","74.11 [65.11-83.95]","64.43 [56.47-73.08]","9 680 [8 526-10 918]","5 510 [4 854-6 256]","4 170 [3 666-4 744]"
"Azerbaijan"," 2000","74.59 [66.29-83.68]","79.44 [70.4-89.53]","69.49 [61.28-78.42]","10 719 [9 523-12 029]","6 062 [5 387-6 849]","4 657 [4 115-5 272]"
"Azerbaijan"," 1999","79.72 [71.39-89.07]","84.67 [75.48-94.94]","74.46 [66.17-83.69]","11 854 [10 609-13 250]","6 660 [5 945-7 482]","5 194 [4 620-5 852]"
"Azerbaijan"," 1998","84.58 [76.12-94.14]","89.71 [80.43-100.23]","79.05 [70.76-88.45]","13 117 [11 797-14 610]","7 330 [6 577-8 203]","5 787 [5 181-6 486]"
"Azerbaijan"," 1997","88.71 [80.06-98.35]","93.87 [84.32-104.6]","83.16 [74.64-92.74]","14 477 [13 057-16 063]","8 035 [7 221-8 968]","6 442 [5 782-7 197]"
"Azerbaijan"," 1996","91.95 [83.28-101.58]","97.23 [87.68-107.83]","86.37 [77.75-95.99]","15 829 [14 326-17 501]","8 740 [7 886-9 710]","7 089 [6 387-7 892]"
"Azerbaijan"," 1995","94.23 [85.47-103.9]","99.63 [90.19-110.36]","88.59 [79.91-98.16]","17 060 [15 467-18 824]","9 378 [8 497-10 407]","7 682 [6 932-8 523]"
"Azerbaijan"," 1994","95.5 [86.82-105.09]","101.05 [91.53-111.54]","89.68 [81.12-99.18]","18 087 [16 438-19 915]","9 916 [8 991-10 957]","8 171 [7 394-9 046]"
"Azerbaijan"," 1993","95.98 [87.31-105.48]","101.61 [92.02-112.2]","90.04 [81.5-99.39]","18 943 [17 229-20 826]","10 363 [9 392-11 449]","8 580 [7 766-9 477]"
"Azerbaijan"," 1992","95.89 [86.9-105.49]","101.46 [91.66-112.1]","89.87 [81.12-99.42]","19 609 [17 775-21 570]","10 711 [9 675-11 830]","8 898 [8 031-9 844]"
"Azerbaijan"," 1991","95.54 [86.39-105.27]","101.15 [91.19-111.94]","89.53 [80.57-99.11]","19 989 [18 081-22 016]","10 911 [9 841-12 069]","9 078 [8 170-10 042]"
"Azerbaijan"," 1990","95.3 [86.11-105.14]","100.98 [90.89-111.89]","89.36 [80.25-99.08]","20 338 [18 386-22 427]","11 099 [10 000-12 299]","9 239 [8 305-10 245]"
"Azerbaijan"," 1989","95.7 [86.5-105.52]","101.42 [91.3-112.44]","89.66 [80.55-99.44]","20 823 [18 837-22 942]","11 372 [10 250-12 594]","9 451 [8 497-10 472]"
"Azerbaijan"," 1988","96.75 [87.19-106.96]","102.6 [92.21-113.85]","90.62 [81.29-100.56]","21 075 [19 014-23 264]","11 516 [10 370-12 764]","9 559 [8 587-10 595]"
"Azerbaijan"," 1987","98.24 [88.21-109.26]","104.02 [93.07-116.26]","92.14 [82.17-102.82]","20 931 [18 825-23 238]","11 423 [10 240-12 751]","9 508 [8 492-10 596]"
"Azerbaijan"," 1986","100.14 [89.48-112.12]","105.88 [94.23-119.09]","94.05 [83.74-105.86]","","",""
"Azerbaijan"," 1985","102.22 [90.77-115.32]","107.99 [95.55-122.11]","96.27 [85.04-109.12]","","",""
"Azerbaijan"," 1984","104.66 [92.07-119.16]","110.32 [96.59-125.8]","98.82 [86.46-112.83]","","",""
"Azerbaijan"," 1983","107.22 [92.75-124.3]","112.69 [97.4-130.87]","101.6 [87.47-118.06]","","",""
"Azerbaijan"," 1982","110.01 [92.36-131.56]","115.42 [96.76-138.37]","104.05 [87.23-125.05]","","",""
"Belarus"," 2021","2.72 [2.33-3.13]","3.04 [2.6-3.51]","2.39 [2.04-2.76]","251 [215-289]","144 [124-167]","107 [91-124]"
"Belarus"," 2020","2.91 [2.6-3.23]","3.25 [2.9-3.61]","2.55 [2.27-2.84]","279 [249-308]","161 [143-178]","118 [105-132]"
"Belarus"," 2019","3.13 [2.91-3.36]","3.5 [3.24-3.77]","2.74 [2.53-2.96]","310 [288-333]","178 [165-192]","132 [122-142]"
"Belarus"," 2018","3.38 [3.21-3.54]","3.78 [3.58-3.99]","2.95 [2.78-3.12]","352 [335-370]","203 [192-214]","149 [141-158]"
"Belarus"," 2017","3.62 [3.48-3.77]","4.05 [3.88-4.24]","3.16 [3.02-3.31]","411 [395-428]","237 [227-248]","174 [166-183]"
"Belarus"," 2016","3.86 [3.72-4]","4.32 [4.15-4.5]","3.37 [3.22-3.52]","462 [446-480]","266 [256-278]","196 [187-205]"
"Belarus"," 2015","4.09 [3.94-4.24]","4.59 [4.41-4.78]","3.57 [3.42-3.73]","493 [476-511]","284 [274-297]","209 [200-218]"
"Belarus"," 2014","4.32 [4.18-4.47]","4.86 [4.67-5.04]","3.76 [3.61-3.92]","519 [502-537]","300 [289-312]","219 [210-228]"
"Belarus"," 2013","4.57 [4.43-4.73]","5.14 [4.95-5.34]","3.98 [3.82-4.14]","542 [525-560]","313 [302-326]","229 [220-238]"
"Belarus"," 2012","4.86 [4.7-5.02]","5.47 [5.26-5.67]","4.22 [4.06-4.39]","557 [539-575]","322 [311-335]","235 [226-244]"
"Belarus"," 2011","5.19 [5.03-5.36]","5.84 [5.63-6.05]","4.51 [4.34-4.69]","578 [560-597]","334 [323-347]","244 [234-253]"
"Belarus"," 2010","5.59 [5.41-5.77]","6.29 [6.07-6.52]","4.85 [4.67-5.05]","621 [601-640]","360 [347-373]","261 [251-272]"
"Belarus"," 2009","6.07 [5.89-6.25]","6.85 [6.63-7.09]","5.25 [5.06-5.45]","659 [640-679]","382 [371-396]","277 [266-287]"
"Belarus"," 2008","6.64 [6.45-6.84]","7.5 [7.26-7.76]","5.73 [5.52-5.95]","691 [671-711]","402 [389-415]","289 [279-300]"
"Belarus"," 2007","7.3 [7.1-7.51]","8.27 [8.02-8.54]","6.28 [6.06-6.5]","728 [708-749]","424 [412-439]","304 [293-315]"
"Belarus"," 2006","8.02 [7.8-8.26]","9.09 [8.81-9.39]","6.89 [6.66-7.14]","771 [750-794]","449 [436-465]","322 [311-333]"
"Belarus"," 2005","8.74 [8.5-9]","9.95 [9.65-10.28]","7.47 [7.22-7.74]","829 [806-853]","485 [470-501]","344 [332-356]"
"Belarus"," 2004","9.43 [9.19-9.68]","10.74 [10.43-11.06]","8.06 [7.8-8.33]","892 [869-915]","522 [507-538]","370 [358-382]"
"Belarus"," 2003","10.14 [9.87-10.41]","11.57 [11.22-11.92]","8.64 [8.36-8.93]","959 [933-984]","563 [546-580]","396 [383-409]"
"Belarus"," 2002","10.94 [10.65-11.22]","12.47 [12.1-12.84]","9.33 [9.03-9.64]","1 046 [1 018-1 073]","614 [596-633]","432 [418-446]"
"Belarus"," 2001","11.83 [11.53-12.13]","13.51 [13.13-13.89]","10.06 [9.75-10.38]","1 151 [1 122-1 180]","677 [658-697]","474 [460-489]"
"Belarus"," 2000","12.76 [12.46-13.07]","14.61 [14.21-15.01]","10.82 [10.5-11.15]","1 253 [1 223-1 284]","738 [719-760]","515 [500-531]"
"Belarus"," 1999","13.68 [13.38-13.99]","15.69 [15.3-16.1]","11.57 [11.24-11.9]","1 346 [1 317-1 376]","795 [776-817]","551 [535-567]"
"Belarus"," 1998","14.49 [14.17-14.83]","16.63 [16.21-17.08]","12.25 [11.89-12.6]","1 423 [1 391-1 457]","841 [821-864]","582 [566-600]"
"Belarus"," 1997","15.11 [14.78-15.45]","17.33 [16.9-17.77]","12.78 [12.41-13.14]","1 526 [1 493-1 561]","901 [880-925]","625 [608-644]"
"Belarus"," 1996","15.5 [15.17-15.83]","17.74 [17.32-18.19]","13.13 [12.77-13.49]","1 661 [1 626-1 696]","979 [957-1 005]","682 [664-701]"
"Belarus"," 1995","15.67 [15.34-16.01]","17.93 [17.5-18.37]","13.3 [12.93-13.66]","1 795 [1 756-1 833]","1 058 [1 033-1 084]","737 [718-758]"
"Belarus"," 1994","15.67 [15.35-15.99]","17.89 [17.48-18.31]","13.34 [12.99-13.69]","1 926 [1 887-1 965]","1 132 [1 107-1 159]","794 [774-816]"
"Belarus"," 1993","15.53 [15.22-15.86]","17.76 [17.34-18.2]","13.19 [12.85-13.55]","2 048 [2 006-2 092]","1 205 [1 178-1 236]","843 [822-866]"
"Belarus"," 1992","15.34 [15.03-15.65]","17.55 [17.13-17.97]","13 [12.67-13.35]","2 142 [2 098-2 185]","1 262 [1 233-1 293]","880 [858-904]"
"Belarus"," 1991","15.18 [14.85-15.51]","17.38 [16.96-17.81]","12.87 [12.53-13.22]","2 232 [2 184-2 280]","1 315 [1 284-1 349]","917 [894-942]"
"Belarus"," 1990","15.2 [14.86-15.55]","17.4 [16.97-17.84]","12.88 [12.53-13.24]","2 378 [2 324-2 432]","1 400 [1 366-1 437]","978 [951-1 005]"
"Belarus"," 1989","15.46 [15.15-15.78]","17.69 [17.28-18.1]","13.12 [12.78-13.45]","2 548 [2 496-2 600]","1 499 [1 465-1 535]","1 049 [1 022-1 076]"
"Belarus"," 1988","15.9 [15.57-16.22]","18.21 [17.79-18.64]","13.46 [13.11-13.81]","2 684 [2 629-2 739]","1 581 [1 545-1 619]","1 103 [1 076-1 133]"
"Belarus"," 1987","16.42 [16.1-16.77]","18.8 [18.37-19.24]","13.93 [13.59-14.3]","2 831 [2 774-2 890]","1 663 [1 627-1 704]","1 168 [1 138-1 198]"
"Belarus"," 1986","17 [16.65-17.36]","19.44 [19-19.9]","14.43 [14.06-14.81]","2 934 [2 874-2 997]","1 722 [1 684-1 764]","1 212 [1 181-1 243]"
"Belarus"," 1985","17.57 [17.21-17.96]","20.07 [19.59-20.56]","14.96 [14.59-15.35]","2 986 [2 924-3 052]","1 749 [1 708-1 793]","1 237 [1 206-1 270]"
"Belarus"," 1984","18.14 [17.77-18.52]","20.73 [20.25-21.23]","15.41 [15.03-15.81]","","",""
"Belarus"," 1983","18.74 [18.34-19.15]","21.4 [20.9-21.93]","15.93 [15.52-16.36]","","",""
"Belarus"," 1982","19.43 [19-19.87]","22.21 [21.65-22.79]","16.51 [16.05-16.97]","","",""
"Belarus"," 1981","20.22 [19.54-20.93]","23.16 [22.31-24.03]","17.14 [16.49-17.83]","","",""
"Belarus"," 1980","21.1 [19.87-22.46]","24.13 [22.66-25.72]","17.89 [16.82-19.12]","","",""
"Belgium"," 2021","4.1 [3.69-4.54]","4.56 [4.1-5.07]","3.61 [3.24-4.02]","476 [428-527]","271 [243-301]","205 [184-228]"
"Belgium"," 2020","4.11 [3.83-4.42]","4.58 [4.25-4.95]","3.62 [3.35-3.92]","478 [445-514]","272 [252-294]","206 [190-222]"
"Belgium"," 2019","4.11 [3.91-4.31]","4.57 [4.34-4.83]","3.62 [3.42-3.82]","483 [460-507]","275 [261-290]","208 [197-220]"
"Belgium"," 2018","4.09 [3.94-4.24]","4.56 [4.37-4.75]","3.6 [3.44-3.76]","487 [470-505]","278 [266-290]","209 [200-219]"
"Belgium"," 2017","4.07 [3.94-4.2]","4.54 [4.37-4.71]","3.57 [3.43-3.73]","490 [475-507]","280 [269-291]","210 [202-220]"
"Belgium"," 2016","4.06 [3.93-4.2]","4.53 [4.36-4.71]","3.56 [3.42-3.71]","494 [478-510]","283 [272-293]","211 [203-220]"
"Belgium"," 2015","4.08 [3.95-4.22]","4.55 [4.39-4.73]","3.58 [3.44-3.73]","501 [485-518]","287 [276-297]","214 [206-223]"
"Belgium"," 2014","4.12 [3.99-4.26]","4.6 [4.43-4.78]","3.62 [3.47-3.77]","511 [495-528]","292 [282-304]","219 [210-228]"
"Belgium"," 2013","4.19 [4.06-4.32]","4.67 [4.51-4.84]","3.68 [3.54-3.82]","524 [508-541]","299 [289-310]","225 [216-234]"
"Belgium"," 2012","4.27 [4.14-4.4]","4.76 [4.6-4.94]","3.75 [3.61-3.9]","539 [523-556]","308 [297-319]","231 [222-240]"
"Belgium"," 2011","4.36 [4.23-4.5]","4.86 [4.69-5.04]","3.84 [3.69-3.99]","555 [538-572]","317 [305-328]","238 [229-247]"
"Belgium"," 2010","4.46 [4.33-4.6]","4.97 [4.8-5.15]","3.92 [3.78-4.07]","566 [550-584]","323 [312-335]","243 [234-252]"
"Belgium"," 2009","4.56 [4.43-4.7]","5.08 [4.91-5.26]","4.02 [3.87-4.17]","574 [557-592]","327 [317-340]","247 [238-256]"
"Belgium"," 2008","4.67 [4.54-4.81]","5.2 [5.03-5.38]","4.12 [3.97-4.27]","582 [565-599]","332 [321-343]","250 [241-259]"
"Belgium"," 2007","4.79 [4.65-4.94]","5.33 [5.15-5.51]","4.23 [4.07-4.39]","586 [569-604]","334 [322-345]","252 [243-262]"
"Belgium"," 2006","4.91 [4.77-5.06]","5.46 [5.28-5.65]","4.34 [4.18-4.51]","591 [573-609]","337 [325-348]","254 [245-264]"
"Belgium"," 2005","5.04 [4.89-5.19]","5.6 [5.41-5.79]","4.45 [4.29-4.62]","594 [576-611]","338 [327-350]","256 [246-265]"
"Belgium"," 2004","5.17 [5.02-5.33]","5.75 [5.56-5.95]","4.57 [4.4-4.75]","597 [579-615]","340 [329-352]","257 [248-267]"
"Belgium"," 2003","5.33 [5.18-5.49]","5.93 [5.74-6.13]","4.7 [4.53-4.88]","606 [589-624]","345 [334-357]","261 [251-271]"
"Belgium"," 2002","5.51 [5.35-5.67]","6.13 [5.93-6.34]","4.85 [4.67-5.03]","629 [611-648]","359 [347-371]","270 [261-280]"
"Belgium"," 2001","5.68 [5.52-5.85]","6.34 [6.14-6.55]","4.99 [4.82-5.18]","656 [637-675]","375 [362-387]","281 [271-292]"
"Belgium"," 2000","5.86 [5.7-6.03]","6.53 [6.33-6.74]","5.16 [4.98-5.34]","673 [655-692]","384 [372-396]","289 [279-299]"
"Belgium"," 1999","6.07 [5.9-6.23]","6.77 [6.55-6.99]","5.33 [5.14-5.52]","691 [671-710]","395 [382-407]","296 [286-307]"
"Belgium"," 1998","6.32 [6.14-6.5]","7.06 [6.82-7.29]","5.55 [5.35-5.74]","724 [703-744]","414 [400-427]","310 [299-321]"
"Belgium"," 1997","6.65 [6.45-6.84]","7.46 [7.21-7.71]","5.8 [5.59-6]","769 [745-791]","442 [426-456]","327 [315-339]"
"Belgium"," 1996","7.09 [6.88-7.28]","7.97 [7.71-8.23]","6.15 [5.93-6.36]","820 [796-843]","472 [457-488]","348 [335-360]"
"Belgium"," 1995","7.63 [7.44-7.83]","8.61 [8.37-8.86]","6.6 [6.4-6.82]","887 [865-910]","513 [498-528]","374 [362-386]"
"Belgium"," 1994","8.23 [8.03-8.45]","9.32 [9.05-9.59]","7.09 [6.87-7.32]","975 [952-1 001]","565 [550-583]","410 [397-423]"
"Belgium"," 1993","8.79 [8.58-9.02]","9.95 [9.67-10.25]","7.57 [7.34-7.81]","1 072 [1 046-1 101]","622 [604-641]","450 [437-465]"
"Belgium"," 1992","9.27 [9.06-9.51]","10.51 [10.23-10.81]","7.98 [7.75-8.23]","1 150 [1 124-1 179]","668 [650-687]","482 [468-498]"
"Belgium"," 1991","9.68 [9.47-9.91]","10.96 [10.67-11.27]","8.34 [8.1-8.59]","1 196 [1 169-1 224]","694 [676-713]","502 [487-517]"
"Belgium"," 1990","10.02 [9.81-10.24]","11.35 [11.06-11.65]","8.63 [8.39-8.87]","1 217 [1 191-1 243]","707 [689-725]","510 [496-525]"
"Belgium"," 1989","10.34 [10.1-10.57]","11.72 [11.41-12.04]","8.88 [8.62-9.13]","1 236 [1 209-1 264]","719 [701-739]","517 [502-532]"
"Belgium"," 1988","10.66 [10.43-10.9]","12.07 [11.76-12.39]","9.18 [8.93-9.44]","1 262 [1 235-1 290]","734 [716-754]","528 [514-543]"
"Belgium"," 1987","11.01 [10.77-11.25]","12.46 [12.15-12.79]","9.48 [9.22-9.75]","1 293 [1 266-1 321]","753 [735-773]","540 [526-556]"
"Belgium"," 1986","11.37 [11.12-11.62]","12.88 [12.55-13.22]","9.78 [9.5-10.06]","1 324 [1 295-1 353]","771 [752-792]","553 [537-569]"
"Belgium"," 1985","11.73 [11.49-11.99]","13.28 [12.96-13.61]","10.11 [9.83-10.39]","1 362 [1 334-1 392]","791 [773-812]","571 [555-587]"
"Belgium"," 1984","12.16 [11.89-12.41]","13.75 [13.41-14.09]","10.48 [10.19-10.78]","1 428 [1 397-1 458]","829 [809-850]","599 [582-616]"
"Belgium"," 1983","12.68 [12.42-12.94]","14.32 [13.99-14.67]","10.94 [10.66-11.24]","1 514 [1 483-1 544]","879 [858-900]","635 [619-653]"
"Belgium"," 1982","13.28 [13.02-13.55]","14.99 [14.65-15.36]","11.48 [11.18-11.79]","1 613 [1 582-1 646]","935 [915-959]","678 [660-696]"
"Belgium"," 1981","13.92 [13.64-14.21]","15.72 [15.35-16.1]","12.03 [11.71-12.35]","1 701 [1 668-1 737]","987 [965-1 012]","714 [695-734]"
"Belgium"," 1980","14.55 [14.27-14.84]","16.39 [16-16.76]","12.63 [12.31-12.96]","1 772 [1 738-1 807]","1 025 [1 003-1 050]","747 [728-767]"
"Belgium"," 1979","15.21 [14.91-15.52]","17.1 [16.7-17.51]","13.23 [12.88-13.58]","1 840 [1 803-1 877]","1 063 [1 039-1 089]","777 [757-798]"
"Belgium"," 1978","15.92 [15.61-16.24]","17.92 [17.51-18.35]","13.82 [13.47-14.18]","1 916 [1 877-1 954]","1 108 [1 082-1 134]","808 [788-829]"
"Belgium"," 1977","16.7 [16.37-17.03]","18.81 [18.37-19.24]","14.49 [14.13-14.87]","2 010 [1 969-2 049]","1 162 [1 135-1 189]","848 [827-870]"
"Belgium"," 1976","17.57 [17.22-17.92]","19.78 [19.32-20.24]","15.25 [14.86-15.65]","2 118 [2 076-2 160]","1 224 [1 196-1 253]","894 [871-918]"
