"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Chile"," 1986","22.21 [21.69-22.75]","24.42 [23.82-25.05]","19.88 [19.36-20.42]","6 173 [6 030-6 324]","3 468 [3 381-3 556]","2 705 [2 635-2 779]"
"Chile"," 1985","22.43 [21.93-22.92]","24.56 [23.98-25.16]","20.18 [19.68-20.69]","6 153 [6 018-6 290]","3 441 [3 359-3 522]","2 712 [2 644-2 780]"
"Chile"," 1984","23.05 [22.48-23.63]","25.3 [24.62-25.97]","20.69 [20.13-21.27]","6 253 [6 097-6 410]","3 504 [3 409-3 595]","2 749 [2 673-2 825]"
"Chile"," 1983","24.61 [24.05-25.15]","26.95 [26.3-27.6]","22.14 [21.59-22.7]","6 611 [6 461-6 759]","3 699 [3 607-3 785]","2 912 [2 839-2 986]"
"Chile"," 1982","27.04 [26.45-27.66]","29.54 [28.83-30.26]","24.41 [23.81-25.04]","7 225 [7 067-7 391]","4 031 [3 933-4 128]","3 194 [3 115-3 275]"
"Chile"," 1981","29.91 [29.2-30.67]","32.65 [31.82-33.52]","27.03 [26.33-27.8]","7 970 [7 780-8 175]","4 442 [4 327-4 558]","3 528 [3 435-3 627]"
"Chile"," 1980","32.97 [32.26-33.7]","36.11 [35.28-36.96]","29.68 [28.96-30.41]","8 776 [8 587-8 971]","4 907 [4 793-5 021]","3 869 [3 774-3 963]"
"Chile"," 1979","36.74 [35.84-37.63]","40.3 [39.26-41.31]","33.01 [32.13-33.88]","9 787 [9 546-10 022]","5 480 [5 336-5 616]","4 307 [4 190-4 419]"
"Chile"," 1978","41.97 [40.97-42.94]","46.05 [44.92-47.18]","37.69 [36.69-38.62]","11 196 [10 930-11 455]","6 271 [6 115-6 423]","4 925 [4 792-5 045]"
"Chile"," 1977","48.77 [47.65-49.86]","53.19 [51.9-54.46]","44.12 [43.03-45.23]","13 044 [12 746-13 338]","7 264 [7 085-7 433]","5 780 [5 635-5 923]"
"Chile"," 1976","56.55 [55.22-57.89]","61.25 [59.75-62.77]","51.61 [50.31-52.96]","15 201 [14 845-15 562]","8 406 [8 196-8 610]","6 795 [6 623-6 972]"
"Chile"," 1975","64.34 [62.93-65.78]","69.85 [68.23-71.47]","58.58 [57.19-59.97]","17 423 [17 042-17 810]","9 654 [9 429-9 876]","7 769 [7 584-7 952]"
"Chile"," 1974","71.06 [69.41-72.8]","76.73 [74.85-78.68]","65.11 [63.52-66.77]","19 424 [18 970-19 899]","10 708 [10 443-10 976]","8 716 [8 502-8 937]"
"Chile"," 1973","75.51 [73.83-77.27]","81.39 [79.49-83.34]","69.33 [67.68-71.03]","20 827 [20 366-21 314]","11 461 [11 190-11 733]","9 366 [9 142-9 594]"
"Chile"," 1972","77.76 [76.04-79.51]","83.45 [81.52-85.38]","71.8 [70.08-73.47]","21 595 [21 117-22 077]","11 824 [11 547-12 094]","9 771 [9 535-9 995]"
"Chile"," 1971","78.83 [77.04-80.73]","84.03 [82.01-86.12]","73.36 [71.59-75.2]","22 041 [21 538-22 572]","11 980 [11 686-12 274]","10 061 [9 812-10 310]"
"Chile"," 1970","79.89 [78.21-81.67]","85.4 [83.51-87.38]","74.12 [72.45-75.88]","22 512 [22 039-23 013]","12 264 [11 991-12 544]","10 248 [10 013-10 487]"
"Chile"," 1969","82.15 [80.21-84.11]","87.62 [85.45-89.78]","76.4 [74.49-78.37]","23 297 [22 747-23 854]","12 658 [12 341-12 966]","10 639 [10 367-10 908]"
"Chile"," 1968","86.75 [84.78-88.75]","92.75 [90.56-94.97]","80.43 [78.49-82.44]","24 692 [24 133-25 263]","13 446 [13 122-13 761]","11 246 [10 970-11 522]"
"Chile"," 1967","94.04 [91.87-96.25]","100.41 [98-102.77]","87.36 [85.26-89.52]","26 837 [26 222-27 466]","14 585 [14 230-14 923]","12 252 [11 953-12 550]"
"Chile"," 1966","103.84 [101.38-106.32]","110.69 [108.03-113.41]","96.65 [94.27-99.06]","29 709 [29 002-30 418]","16 111 [15 714-16 499]","13 598 [13 255-13 934]"
"Chile"," 1965","115.43 [112.88-118.02]","122.39 [119.61-125.24]","108.13 [105.63-110.69]","33 071 [32 342-33 813]","17 824 [17 411-18 231]","15 247 [14 887-15 600]"
"Chile"," 1964","126.86 [123.8-130.13]","134.12 [130.79-137.61]","119.23 [116.22-122.42]","36 342 [35 459-37 280]","19 522 [19 027-20 020]","16 820 [16 386-17 261]"
"Chile"," 1963","135.58 [132.47-138.85]","143.36 [140.01-146.89]","127.41 [124.35-130.59]","","",""
"Chile"," 1962","141.93 [138.58-145.49]","150.32 [146.65-154.13]","133.14 [129.84-136.56]","","",""
"Chile"," 1961","148.48 [144.71-152.26]","156.93 [152.86-160.98]","139.63 [135.91-143.3]","","",""
"Chile"," 1960","157.06 [151.38-162.74]","165.91 [159.76-171.97]","147.72 [142.37-153.26]","","",""
"Chile"," 1959","167.39 [154.97-180.92]","176.58 [163.26-191.1]","157.76 [145.87-170.73]","","",""
"Colombia"," 2021","12.85 [8.45-19.58]","14.16 [9.31-21.55]","11.46 [7.46-17.52]","9 382 [6 174-14 289]","5 289 [3 475-8 036]","4 093 [2 665-6 254]"
"Colombia"," 2020","13.25 [9.02-19.5]","14.62 [9.92-21.44]","11.83 [8.01-17.45]","9 697 [6 601-14 264]","5 466 [3 711-8 011]","4 231 [2 868-6 244]"
"Colombia"," 2019","13.72 [9.64-19.42]","15.11 [10.64-21.44]","12.21 [8.58-17.35]","10 009 [7 036-14 156]","5 645 [3 969-7 988]","4 364 [3 060-6 188]"
"Colombia"," 2018","14.14 [10.31-19.36]","15.59 [11.35-21.43]","12.61 [9.15-17.32]","10 274 [7 490-14 062]","5 791 [4 213-7 952]","4 483 [3 252-6 151]"
"Colombia"," 2017","14.62 [11.04-19.3]","16.14 [12.17-21.38]","13.02 [9.76-17.23]","10 645 [8 041-14 056]","6 006 [4 532-7 955]","4 639 [3 477-6 136]"
"Colombia"," 2016","15.09 [11.74-19.35]","16.67 [12.98-21.41]","13.43 [10.38-17.27]","11 052 [8 601-14 172]","6 241 [4 858-8 016]","4 811 [3 720-6 185]"
"Colombia"," 2015","15.6 [12.47-19.43]","17.23 [13.73-21.48]","13.87 [11.04-17.38]","11 496 [9 193-14 322]","6 492 [5 173-8 089]","5 004 [3 979-6 265]"
"Colombia"," 2014","16.12 [13.21-19.6]","17.82 [14.6-21.67]","14.32 [11.65-17.53]","11 959 [9 804-14 539]","6 760 [5 534-8 213]","5 199 [4 227-6 360]"
"Colombia"," 2013","16.66 [13.94-19.85]","18.4 [15.39-22]","14.81 [12.33-17.74]","12 439 [10 411-14 818]","7 025 [5 871-8 393]","5 414 [4 503-6 480]"
"Colombia"," 2012","17.23 [14.68-20.15]","19.04 [16.22-22.37]","15.31 [12.96-18.03]","12 946 [11 035-15 140]","7 316 [6 228-8 586]","5 630 [4 765-6 628]"
"Colombia"," 2011","17.8 [15.45-20.48]","19.66 [17.03-22.74]","15.82 [13.66-18.33]","13 468 [11 693-15 494]","7 608 [6 586-8 791]","5 860 [5 056-6 780]"
"Colombia"," 2010","18.38 [16.18-20.88]","20.32 [17.81-23.21]","16.35 [14.31-18.7]","14 040 [12 359-15 942]","7 933 [6 952-9 057]","6 107 [5 345-6 982]"
"Colombia"," 2009","19 [16.9-21.36]","20.98 [18.62-23.72]","16.9 [14.93-19.13]","14 692 [13 067-16 515]","8 299 [7 358-9 373]","6 393 [5 641-7 228]"
"Colombia"," 2008","19.62 [17.58-21.9]","21.66 [19.37-24.3]","17.45 [15.56-19.61]","15 383 [13 788-17 169]","8 688 [7 763-9 738]","6 695 [5 962-7 514]"
"Colombia"," 2007","20.24 [18.26-22.48]","22.37 [20.12-24.95]","18.01 [16.18-20.11]","16 107 [14 533-17 887]","9 101 [8 189-10 154]","7 006 [6 295-7 824]"
"Colombia"," 2006","20.87 [18.96-23.06]","23.08 [20.86-25.62]","18.55 [16.75-20.62]","16 883 [15 334-18 655]","9 550 [8 632-10 595]","7 333 [6 623-8 150]"
"Colombia"," 2005","21.52 [19.61-23.65]","23.81 [21.63-26.31]","19.11 [17.33-21.14]","17 689 [16 123-19 439]","10 014 [9 094-11 060]","7 675 [6 960-8 491]"
"Colombia"," 2004","22.17 [20.28-24.27]","24.56 [22.38-27.01]","19.65 [17.89-21.67]","18 501 [16 924-20 246]","10 489 [9 557-11 527]","8 012 [7 291-8 830]"
"Colombia"," 2003","22.84 [20.96-24.94]","25.35 [23.12-27.76]","20.23 [18.44-22.21]","19 317 [17 727-21 088]","10 963 [10 004-12 006]","8 354 [7 621-9 173]"
"Colombia"," 2002","23.55 [21.65-25.59]","26.15 [23.95-28.55]","20.82 [19.03-22.78]","20 139 [18 517-21 884]","11 436 [10 473-12 481]","8 703 [7 955-9 518]"
"Colombia"," 2001","24.29 [22.38-26.32]","27 [24.73-29.37]","21.45 [19.64-23.39]","20 969 [19 319-22 714]","11 918 [10 916-12 958]","9 051 [8 287-9 870]"
"Colombia"," 2000","25.07 [23.13-27.1]","27.88 [25.61-30.28]","22.12 [20.28-24.09]","21 811 [20 131-23 577]","12 399 [11 392-13 462]","9 412 [8 628-10 250]"
"Colombia"," 1999","25.9 [23.98-27.97]","28.81 [26.54-31.23]","22.86 [21-24.83]","22 689 [21 005-24 496]","12 893 [11 879-13 973]","9 796 [8 999-10 638]"
"Colombia"," 1998","26.82 [24.83-28.9]","29.83 [27.54-32.29]","23.65 [21.78-25.62]","23 630 [21 880-25 462]","13 431 [12 393-14 525]","10 199 [9 393-11 045]"
"Colombia"," 1997","27.79 [25.77-29.93]","30.9 [28.6-33.41]","24.49 [22.61-26.49]","24 651 [22 864-26 546]","14 010 [12 955-15 132]","10 641 [9 821-11 501]"
"Colombia"," 1996","28.81 [26.77-30.99]","32.04 [29.68-34.61]","25.39 [23.48-27.46]","25 706 [23 894-27 647]","14 606 [13 525-15 764]","11 100 [10 261-11 994]"
"Colombia"," 1995","29.89 [27.8-32.09]","33.21 [30.8-35.88]","26.35 [24.4-28.49]","26 779 [24 917-28 745]","15 204 [14 088-16 399]","11 575 [10 705-12 497]"
"Colombia"," 1994","30.99 [28.85-33.26]","34.43 [31.98-37.14]","27.34 [25.35-29.5]","27 827 [25 909-29 848]","15 792 [14 656-17 008]","12 035 [11 146-12 967]"
"Colombia"," 1993","32.11 [29.92-34.49]","35.64 [33.1-38.44]","28.36 [26.33-30.59]","28 800 [26 841-30 928]","16 329 [15 155-17 582]","12 471 [11 570-13 437]"
"Colombia"," 1992","33.24 [30.99-35.69]","36.91 [34.31-39.76]","29.39 [27.31-31.67]","29 717 [27 717-31 895]","16 845 [15 659-18 136]","12 872 [11 955-13 856]"
"Colombia"," 1991","34.39 [32.1-36.92]","38.15 [35.5-41.04]","30.42 [28.26-32.76]","30 567 [28 539-32 801]","17 324 [16 113-18 614]","13 243 [12 298-14 250]"
"Colombia"," 1990","35.57 [33.19-38.13]","39.36 [36.59-42.33]","31.57 [29.32-33.99]","31 347 [29 260-33 592]","17 723 [16 472-19 038]","13 624 [12 647-14 657]"
"Colombia"," 1989","36.8 [34.32-39.46]","40.66 [37.75-43.77]","32.71 [30.37-35.26]","32 127 [29 966-34 429]","18 138 [16 830-19 499]","13 989 [12 982-15 060]"
"Colombia"," 1988","38.18 [35.52-40.94]","42.1 [39.09-45.36]","33.99 [31.5-36.65]","33 021 [30 741-35 399]","18 615 [17 269-20 019]","14 406 [13 341-15 511]"
"Colombia"," 1987","39.72 [36.92-42.6]","43.73 [40.54-47.09]","35.47 [32.82-38.29]","34 066 [31 681-36 526]","19 168 [17 762-20 614]","14 898 [13 782-16 069]"
"Colombia"," 1986","41.5 [38.57-44.51]","45.63 [42.28-49.11]","37.12 [34.39-40.06]","35 307 [32 828-37 855]","19 840 [18 377-21 330]","15 467 [14 317-16 669]"
"Colombia"," 1985","43.55 [40.53-46.67]","47.85 [44.4-51.45]","38.99 [36.1-42.06]","36 757 [34 213-39 368]","20 644 [19 147-22 173]","16 113 [14 913-17 357]"
"Colombia"," 1984","45.9 [42.8-49.08]","50.37 [46.83-54.1]","41.15 [38.18-44.35]","38 412 [35 831-41 056]","21 552 [20 032-23 117]","16 860 [15 636-18 145]"
"Colombia"," 1983","48.52 [45.38-51.84]","53.31 [49.68-57.13]","43.52 [40.46-46.83]","40 282 [37 687-43 012]","22 614 [21 078-24 218]","17 668 [16 434-19 005]"
"Colombia"," 1982","51.47 [48.21-54.92]","56.51 [52.67-60.45]","46.19 [43.01-49.63]","42 348 [39 683-45 158]","23 765 [22 157-25 399]","18 583 [17 305-19 952]"
"Colombia"," 1981","54.69 [51.26-58.35]","59.88 [55.87-64.08]","49.26 [45.86-52.93]","44 449 [41 685-47 401]","24 878 [23 221-26 601]","19 571 [18 223-21 017]"
"Colombia"," 1980","58.17 [54.55-62.06]","63.51 [59.29-67.93]","52.54 [48.9-56.47]","46 668 [43 788-49 767]","26 060 [24 332-27 850]","20 608 [19 186-22 127]"
"Colombia"," 1979","61.87 [57.99-66.02]","67.4 [62.92-72.18]","56.06 [52.2-60.28]","48 902 [45 872-52 147]","27 252 [25 450-29 153]","21 650 [20 167-23 259]"
"Colombia"," 1978","65.76 [61.67-70.25]","71.43 [66.72-76.5]","59.79 [55.66-64.32]","51 115 [47 963-54 569]","28 409 [26 547-30 398]","22 706 [21 146-24 410]"
"Colombia"," 1977","69.83 [65.42-74.66]","75.71 [70.6-81.15]","63.68 [59.25-68.56]","53 487 [50 136-57 130]","29 665 [27 678-31 765]","23 822 [22 177-25 629]"
"Colombia"," 1976","73.96 [69.26-79.22]","79.92 [74.44-85.85]","67.75 [62.93-73.05]","55 916 [52 384-59 847]","30 905 [28 812-33 177]","25 011 [23 251-26 957]"
"Colombia"," 1975","78.14 [73.07-83.76]","84.17 [78.35-90.46]","71.87 [66.65-77.56]","58 470 [54 714-62 643]","32 205 [30 006-34 599]","26 265 [24 379-28 342]"
"Colombia"," 1974","82.22 [76.83-88.28]","88.28 [81.94-95.08]","75.92 [70.35-81.98]","61 180 [57 200-65 658]","33 579 [31 198-36 150]","27 601 [25 601-29 801]"
"Colombia"," 1973","86.24 [80.55-92.57]","92.31 [85.69-99.47]","79.9 [73.99-86.29]","64 099 [59 897-68 778]","35 071 [32 575-37 768]","29 028 [26 896-31 335]"
"Colombia"," 1972","90.11 [84.17-96.64]","96.22 [89.33-103.62]","83.71 [77.58-90.31]","67 177 [62 774-72 026]","36 670 [34 056-39 467]","30 507 [28 282-32 899]"
"Colombia"," 1971","93.87 [87.66-100.58]","99.98 [92.84-107.62]","87.38 [80.99-94.3]","70 383 [65 753-75 394]","38 345 [35 613-41 231]","32 038 [29 683-34 547]"
"Colombia"," 1970","97.54 [91.01-104.45]","103.68 [96.27-111.67]","90.91 [84.37-98.27]","73 611 [68 720-78 791]","40 050 [37 169-43 062]","33 561 [31 133-36 222]"
"Colombia"," 1969","101.08 [94.4-108.26]","107.3 [99.59-115.6]","94.5 [87.57-102.01]","76 794 [71 758-82 225]","41 701 [38 713-44 878]","35 093 [32 532-37 860]"
"Colombia"," 1968","104.57 [97.72-112.02]","110.89 [102.9-119.47]","97.92 [90.6-105.71]","79 857 [74 660-85 514]","43 322 [40 221-46 641]","36 535 [33 827-39 415]"
"Colombia"," 1967","107.95 [100.75-115.85]","114.39 [105.98-123.32]","101.27 [93.66-109.49]","82 562 [77 119-88 521]","44 742 [41 501-48 209]","37 820 [35 011-40 869]"
"Colombia"," 1966","111.4 [103.78-119.71]","117.9 [109.11-127.25]","104.6 [96.69-113.19]","84 990 [79 250-91 255]","46 017 [42 626-49 624]","38 973 [36 053-42 136]"
"Colombia"," 1965","114.91 [106.8-123.65]","121.41 [112.24-131.4]","108.02 [99.58-117.05]","87 129 [81 053-93 637]","47 112 [43 582-50 915]","40 017 [36 913-43 317]"
"Colombia"," 1964","118.46 [109.84-127.82]","125.06 [115.33-135.75]","111.57 [102.68-121.25]","88 798 [82 433-95 689]","47 950 [44 274-51 993]","40 848 [37 624-44 341]"
"Colombia"," 1963","122.27 [113.03-132.42]","128.83 [118.43-140.54]","115.22 [105.59-125.75]","90 189 [83 468-97 580]","48 641 [44 732-52 942]","41 548 [38 092-45 242]"
"Colombia"," 1962","126.24 [116.23-137.4]","132.93 [121.59-145.62]","119.08 [108.75-130.54]","91 373 [84 286-99 272]","49 238 [45 083-53 791]","42 135 [38 510-46 094]"
"Colombia"," 1961","130.48 [119.51-142.79]","137.3 [125.05-151.09]","123.25 [111.91-135.82]","92 394 [84 770-100 929]","49 740 [45 345-54 613]","42 654 [38 778-46 895]"
"Colombia"," 1960","134.94 [122.79-148.48]","141.89 [128.29-156.91]","127.58 [115.27-141.39]","93 270 [85 044-102 428]","50 171 [45 435-55 317]","43 099 [39 003-47 650]"
"Colombia"," 1959","139.53 [126.2-154.58]","146.63 [131.66-163.07]","132.09 [118.74-147.2]","94 062 [85 276-103 960]","50 552 [45 486-56 081]","43 510 [39 180-48 373]"
"Colombia"," 1958","144.34 [129.61-161.05]","151.56 [135.34-169.57]","136.76 [122.26-153.38]","94 787 [85 319-105 425]","50 903 [45 547-56 784]","43 884 [39 300-49 078]"
"Colombia"," 1957","149.4 [132.97-167.55]","156.56 [138.84-176.59]","141.57 [125.8-159.98]","95 432 [85 201-106 723]","51 198 [45 458-57 498]","44 234 [39 375-49 754]"
"Colombia"," 1956","154.62 [136.42-175.14]","161.88 [142.13-184.27]","146.66 [128.92-167.33]","","",""
"Colombia"," 1955","159.94 [139.27-183.46]","167.31 [145.05-192.43]","152.02 [131.86-175.4]","","",""
"Colombia"," 1954","165.38 [141.85-192.53]","172.74 [147.86-201.67]","157.32 [134.58-184.34]","","",""
"Colombia"," 1953","170.96 [144.14-202.75]","178.51 [150.13-212.12]","162.83 [137.44-193.87]","","",""
"Colombia"," 1952","176.82 [146.31-213.42]","184.46 [152.1-223.32]","168.54 [139.38-204.37]","","",""
"Costa Rica"," 2021","7.65 [7.09-8.22]","8.13 [7.51-8.78]","7.13 [6.58-7.71]","479 [444-515]","261 [241-281]","218 [202-236]"
"Costa Rica"," 2020","7.92 [7.52-8.34]","8.44 [7.97-8.93]","7.38 [6.97-7.82]","511 [484-537]","278 [262-294]","233 [220-246]"
"Costa Rica"," 2019","8.2 [7.9-8.5]","8.71 [8.34-9.08]","7.66 [7.33-8.01]","550 [530-571]","298 [286-311]","252 [241-263]"
"Costa Rica"," 2018","8.44 [8.19-8.7]","8.97 [8.65-9.3]","7.88 [7.58-8.19]","583 [566-601]","317 [305-328]","266 [256-277]"
"Costa Rica"," 2017","8.66 [8.41-8.91]","9.25 [8.94-9.57]","8.04 [7.75-8.34]","605 [588-623]","330 [319-342]","275 [265-285]"
"Costa Rica"," 2016","8.87 [8.61-9.13]","9.5 [9.18-9.82]","8.2 [7.91-8.51]","627 [609-645]","344 [331-355]","283 [274-294]"
"Costa Rica"," 2015","9.08 [8.83-9.34]","9.74 [9.43-10.08]","8.38 [8.09-8.69]","650 [632-669]","357 [345-369]","293 [283-304]"
"Costa Rica"," 2014","9.32 [9.06-9.58]","10.01 [9.69-10.34]","8.6 [8.3-8.9]","673 [655-692]","369 [358-382]","304 [293-314]"
"Costa Rica"," 2013","9.6 [9.35-9.86]","10.34 [10.01-10.66]","8.83 [8.54-9.13]","700 [682-719]","385 [373-398]","315 [304-326]"
"Costa Rica"," 2012","9.92 [9.66-10.18]","10.71 [10.37-11.05]","9.08 [8.78-9.39]","730 [711-749]","403 [390-416]","327 [316-338]"
"Costa Rica"," 2011","10.22 [9.96-10.49]","11.07 [10.72-11.43]","9.33 [9.03-9.65]","756 [737-776]","419 [406-432]","337 [326-348]"
"Costa Rica"," 2010","10.5 [10.24-10.77]","11.4 [11.05-11.74]","9.56 [9.25-9.87]","783 [764-803]","435 [422-448]","348 [337-360]"
"Costa Rica"," 2009","10.73 [10.46-11.01]","11.66 [11.3-12.02]","9.76 [9.45-10.08]","809 [788-830]","450 [436-463]","359 [348-371]"
"Costa Rica"," 2008","10.92 [10.64-11.2]","11.9 [11.55-12.26]","9.89 [9.57-10.22]","819 [798-840]","457 [443-470]","362 [351-374]"
"Costa Rica"," 2007","11.07 [10.8-11.35]","12.09 [11.74-12.44]","10 [9.67-10.32]","818 [798-839]","457 [444-470]","361 [349-373]"
"Costa Rica"," 2006","11.2 [10.92-11.48]","12.25 [11.89-12.62]","10.09 [9.76-10.43]","822 [801-843]","460 [446-473]","362 [350-374]"
"Costa Rica"," 2005","11.34 [11.06-11.62]","12.42 [12.05-12.78]","10.21 [9.89-10.54]","832 [812-853]","466 [453-480]","366 [354-378]"
"Costa Rica"," 2004","11.52 [11.24-11.81]","12.63 [12.27-13]","10.35 [10.03-10.69]","851 [830-872]","478 [464-492]","373 [362-385]"
"Costa Rica"," 2003","11.78 [11.51-12.07]","12.94 [12.59-13.32]","10.57 [10.25-10.9]","880 [859-901]","495 [481-509]","385 [373-397]"
"Costa Rica"," 2002","12.14 [11.86-12.44]","13.37 [13-13.76]","10.86 [10.53-11.2]","926 [905-948]","522 [508-538]","404 [392-416]"
"Costa Rica"," 2001","12.59 [12.3-12.89]","13.89 [13.5-14.28]","11.23 [10.89-11.57]","983 [960-1 006]","556 [540-571]","427 [414-440]"
"Costa Rica"," 2000","13.11 [12.82-13.41]","14.51 [14.12-14.91]","11.64 [11.3-11.99]","1 033 [1 010-1 057]","585 [570-602]","448 [434-461]"
"Costa Rica"," 1999","13.63 [13.33-13.94]","15.12 [14.72-15.53]","12.07 [11.72-12.43]","1 077 [1 054-1 102]","612 [596-629]","465 [452-479]"
"Costa Rica"," 1998","14.09 [13.79-14.4]","15.64 [15.24-16.04]","12.47 [12.11-12.84]","1 122 [1 098-1 146]","638 [621-654]","484 [470-498]"
"Costa Rica"," 1997","14.45 [14.15-14.77]","16.04 [15.63-16.46]","12.79 [12.43-13.16]","1 162 [1 137-1 187]","660 [644-677]","502 [488-516]"
"Costa Rica"," 1996","14.72 [14.4-15.05]","16.32 [15.9-16.75]","13.04 [12.67-13.42]","1 192 [1 166-1 219]","677 [660-695]","515 [500-530]"
"Costa Rica"," 1995","14.91 [14.6-15.23]","16.53 [16.11-16.95]","13.21 [12.85-13.58]","1 219 [1 194-1 245]","692 [675-710]","527 [512-542]"
"Costa Rica"," 1994","15.09 [14.77-15.43]","16.72 [16.3-17.15]","13.39 [13.02-13.78]","1 243 [1 216-1 270]","705 [688-724]","538 [523-553]"
"Costa Rica"," 1993","15.35 [15.03-15.68]","17.01 [16.58-17.43]","13.62 [13.25-14]","1 270 [1 244-1 297]","721 [704-740]","549 [534-564]"
"Costa Rica"," 1992","15.73 [15.41-16.05]","17.47 [17.05-17.91]","13.89 [13.51-14.27]","1 308 [1 282-1 335]","745 [728-764]","563 [547-578]"
"Costa Rica"," 1991","16.23 [15.9-16.57]","18.07 [17.63-18.51]","14.3 [13.91-14.7]","1 361 [1 333-1 389]","778 [759-797]","583 [567-600]"
"Costa Rica"," 1990","16.9 [16.56-17.24]","18.83 [18.38-19.28]","14.88 [14.49-15.28]","1 423 [1 395-1 452]","813 [795-833]","610 [594-626]"
"Costa Rica"," 1989","17.78 [17.42-18.14]","19.83 [19.35-20.31]","15.61 [15.21-16.04]","1 498 [1 468-1 528]","858 [837-879]","640 [624-658]"
"Costa Rica"," 1988","18.88 [18.5-19.25]","21.13 [20.63-21.63]","16.5 [16.08-16.96]","1 588 [1 557-1 619]","913 [891-934]","675 [658-694]"
"Costa Rica"," 1987","20.09 [19.7-20.48]","22.51 [21.98-23.04]","17.54 [17.1-18.01]","1 684 [1 651-1 716]","969 [946-991]","715 [697-734]"
"Costa Rica"," 1986","21.2 [20.78-21.6]","23.76 [23.19-24.31]","18.5 [18.02-18.97]","1 763 [1 728-1 796]","1 014 [990-1 038]","749 [729-768]"
"Costa Rica"," 1985","22 [21.59-22.42]","24.71 [24.14-25.29]","19.15 [18.67-19.65]","1 797 [1 764-1 831]","1 035 [1 012-1 060]","762 [742-781]"
"Costa Rica"," 1984","22.49 [22.06-22.94]","25.26 [24.68-25.87]","19.58 [19.08-20.09]","1 790 [1 756-1 826]","1 031 [1 008-1 057]","759 [739-779]"
"Costa Rica"," 1983","22.7 [22.28-23.15]","25.51 [24.93-26.11]","19.76 [19.25-20.28]","1 756 [1 723-1 790]","1 012 [989-1 036]","744 [725-764]"
"Costa Rica"," 1982","22.88 [22.44-23.32]","25.67 [25.09-26.28]","19.93 [19.43-20.44]","1 715 [1 683-1 748]","987 [965-1 011]","728 [710-747]"
"Costa Rica"," 1981","23.35 [22.9-23.81]","26.17 [25.58-26.8]","20.38 [19.85-20.89]","1 698 [1 665-1 731]","976 [954-999]","722 [703-740]"
"Costa Rica"," 1980","24.44 [23.98-24.9]","27.36 [26.75-27.97]","21.37 [20.85-21.91]","1 728 [1 695-1 760]","992 [970-1 014]","736 [718-755]"
"Costa Rica"," 1979","26.4 [25.89-26.91]","29.42 [28.76-30.09]","23.22 [22.64-23.8]","1 811 [1 777-1 846]","1 035 [1 011-1 058]","776 [757-796]"
"Costa Rica"," 1978","29.54 [29-30.11]","32.9 [32.16-33.65]","26.02 [25.4-26.66]","1 964 [1 928-2 002]","1 120 [1 096-1 147]","844 [823-864]"
"Costa Rica"," 1977","33.93 [33.31-34.56]","37.74 [36.9-38.59]","29.93 [29.21-30.67]","2 195 [2 155-2 236]","1 251 [1 223-1 279]","944 [922-968]"
"Costa Rica"," 1976","39.3 [38.57-40.05]","43.53 [42.56-44.51]","34.86 [34.03-35.72]","2 474 [2 428-2 521]","1 404 [1 372-1 435]","1 070 [1 045-1 097]"
"Costa Rica"," 1975","45.31 [44.5-46.14]","49.96 [48.88-51.08]","40.43 [39.5-41.4]","2 785 [2 735-2 836]","1 573 [1 539-1 608]","1 212 [1 184-1 241]"
"Costa Rica"," 1974","51.74 [50.77-52.76]","56.61 [55.37-57.89]","46.66 [45.52-47.78]","3 123 [3 065-3 185]","1 749 [1 712-1 789]","1 374 [1 341-1 407]"
"Costa Rica"," 1973","58.29 [57.19-59.41]","63.28 [61.9-64.69]","53.06 [51.82-54.31]","3 483 [3 418-3 550]","1 935 [1 894-1 979]","1 548 [1 511-1 584]"
"Costa Rica"," 1972","64.59 [63.34-65.78]","69.85 [68.31-71.4]","59.03 [57.67-60.42]","3 859 [3 785-3 930]","2 136 [2 088-2 182]","1 723 [1 683-1 763]"
"Costa Rica"," 1971","70.15 [68.77-71.52]","75.52 [73.87-77.2]","64.5 [63.01-66.03]","4 213 [4 131-4 295]","2 319 [2 268-2 370]","1 894 [1 850-1 938]"
"Costa Rica"," 1970","74.75 [73.38-76.18]","79.99 [78.32-81.73]","69.25 [67.7-70.82]","4 527 [4 444-4 613]","2 476 [2 424-2 530]","2 051 [2 005-2 098]"
"Costa Rica"," 1969","78.54 [77.11-80.06]","83.53 [81.81-85.35]","73.3 [71.68-74.93]","4 787 [4 699-4 880]","2 602 [2 548-2 658]","2 185 [2 137-2 233]"
"Costa Rica"," 1968","81.86 [80.38-83.36]","86.57 [84.79-88.38]","76.91 [75.27-78.59]","5 060 [4 969-5 153]","2 735 [2 678-2 792]","2 325 [2 276-2 376]"
"Costa Rica"," 1967","84.86 [83.28-86.45]","89.44 [87.55-91.27]","80.04 [78.35-81.79]","5 340 [5 241-5 440]","2 877 [2 816-2 936]","2 463 [2 410-2 516]"
