"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Syrian Arab Republic"," 1962","153.79 [139.93-168.86]","152.89 [138.52-168.53]","154.62 [139.79-170.59]","33 288 [30 340-36 468]","16 986 [15 404-18 684]","16 302 [14 762-17 936]"
"Syrian Arab Republic"," 1961","161.13 [146.06-177.42]","160.09 [144.33-176.97]","162.36 [146.31-179.55]","34 016 [30 891-37 373]","17 334 [15 662-19 124]","16 682 [15 061-18 410]"
"Syrian Arab Republic"," 1960","169.62 [153.3-187.38]","168.24 [151.23-186.9]","170.98 [153.67-189.78]","34 962 [31 677-38 516]","17 800 [16 033-19 703]","17 162 [15 464-18 984]"
"Syrian Arab Republic"," 1959","178.96 [161.21-198.79]","177.41 [159.06-197.98]","180.6 [161.79-201.47]","35 947 [32 474-39 807]","18 286 [16 438-20 339]","17 661 [15 870-19 646]"
"Syrian Arab Republic"," 1958","189.38 [169.98-211.42]","187.75 [167.75-210.39]","191.33 [170.81-214.44]","37 049 [33 347-41 226]","18 836 [16 869-21 044]","18 213 [16 318-20 348]"
"Syrian Arab Republic"," 1957","200.97 [179.14-226.07]","198.9 [176.84-224.95]","203.15 [180.05-229.13]","","",""
"Syrian Arab Republic"," 1956","213.78 [188.54-242.7]","211.28 [186.05-241.34]","216.09 [189.77-246.02]","","",""
"Syrian Arab Republic"," 1955","227.57 [197.95-261.87]","224.92 [195.5-260.14]","229.85 [199.22-265.65]","","",""
"Syrian Arab Republic"," 1954","242.11 [207.44-284.35]","239.79 [205.48-282.61]","244.5 [208.47-288.72]","","",""
"Syrian Arab Republic"," 1953","257.87 [216.64-311.1]","255.79 [214.32-309.23]","259.97 [217.86-314.71]","","",""
"Tunisia"," 2021","16.32 [13.77-19.28]","17.67 [14.9-20.91]","14.89 [12.55-17.66]","3 281 [2 770-3 878]","1 823 [1 537-2 157]","1 458 [1 229-1 728]"
"Tunisia"," 2020","16.61 [14.64-18.84]","18.01 [15.84-20.47]","15.17 [13.34-17.26]","3 422 [3 014-3 880]","1 902 [1 674-2 164]","1 520 [1 337-1 730]"
"Tunisia"," 2019","16.86 [15.48-18.39]","18.25 [16.71-19.95]","15.39 [14.08-16.83]","3 549 [3 258-3 870]","1 973 [1 806-2 157]","1 576 [1 441-1 723]"
"Tunisia"," 2018","17.01 [16.1-17.98]","18.41 [17.37-19.52]","15.53 [14.64-16.45]","3 655 [3 459-3 863]","2 033 [1 919-2 156]","1 622 [1 529-1 719]"
"Tunisia"," 2017","17.06 [16.52-17.65]","18.46 [17.82-19.16]","15.58 [15.03-16.19]","3 723 [3 606-3 852]","2 071 [2 000-2 150]","1 652 [1 594-1 716]"
"Tunisia"," 2016","17.1 [16.7-17.52]","18.52 [18.02-19.04]","15.61 [15.15-16.07]","3 754 [3 665-3 846]","2 089 [2 034-2 149]","1 665 [1 616-1 714]"
"Tunisia"," 2015","17.17 [16.68-17.7]","18.6 [18.01-19.23]","15.67 [15.14-16.21]","3 769 [3 660-3 883]","2 100 [2 034-2 171]","1 669 [1 612-1 726]"
"Tunisia"," 2014","17.3 [16.64-18.01]","18.75 [17.97-19.57]","15.79 [15.1-16.5]","3 764 [3 619-3 916]","2 100 [2 014-2 192]","1 664 [1 592-1 740]"
"Tunisia"," 2013","17.49 [16.68-18.34]","18.95 [18.01-19.91]","15.96 [15.14-16.8]","3 741 [3 568-3 921]","2 090 [1 988-2 197]","1 651 [1 567-1 739]"
"Tunisia"," 2012","17.72 [16.84-18.66]","19.19 [18.14-20.25]","16.18 [15.29-17.12]","3 697 [3 513-3 891]","2 069 [1 958-2 185]","1 628 [1 540-1 724]"
"Tunisia"," 2011","18.02 [17.11-18.95]","19.51 [18.44-20.61]","16.44 [15.54-17.41]","3 620 [3 439-3 807]","2 030 [1 921-2 145]","1 590 [1 504-1 685]"
"Tunisia"," 2010","18.39 [17.54-19.26]","19.9 [18.89-20.95]","16.79 [15.93-17.72]","3 540 [3 378-3 706]","1 986 [1 887-2 093]","1 554 [1 475-1 641]"
"Tunisia"," 2009","18.86 [18.11-19.64]","20.39 [19.46-21.37]","17.24 [16.42-18.11]","3 512 [3 373-3 657]","1 970 [1 883-2 066]","1 542 [1 470-1 621]"
"Tunisia"," 2008","19.44 [18.69-20.22]","21.05 [20.12-22.04]","17.73 [16.88-18.63]","3 530 [3 394-3 671]","1 984 [1 898-2 079]","1 546 [1 473-1 626]"
"Tunisia"," 2007","20.16 [19.23-21.16]","21.86 [20.74-23.07]","18.37 [17.38-19.45]","3 587 [3 422-3 763]","2 018 [1 916-2 131]","1 569 [1 487-1 663]"
"Tunisia"," 2006","21.03 [19.73-22.41]","22.84 [21.35-24.44]","19.13 [17.84-20.51]","3 684 [3 457-3 924]","2 076 [1 944-2 223]","1 608 [1 502-1 726]"
"Tunisia"," 2005","22.07 [20.36-23.9]","24.01 [22.07-26.07]","20.04 [18.41-21.82]","3 815 [3 519-4 128]","2 154 [1 983-2 340]","1 661 [1 528-1 810]"
"Tunisia"," 2004","23.27 [21.12-25.6]","25.34 [22.88-27.92]","21.1 [19.08-23.32]","3 965 [3 600-4 358]","2 241 [2 027-2 470]","1 724 [1 562-1 907]"
"Tunisia"," 2003","24.65 [22.03-27.46]","26.87 [23.94-30.03]","22.33 [19.91-25.04]","4 144 [3 704-4 615]","2 343 [2 091-2 621]","1 801 [1 608-2 021]"
"Tunisia"," 2002","26.21 [23.18-29.53]","28.57 [25.21-32.31]","23.71 [20.91-26.84]","4 380 [3 876-4 934]","2 478 [2 190-2 804]","1 902 [1 680-2 155]"
"Tunisia"," 2001","27.97 [24.56-31.79]","30.49 [26.7-34.76]","25.3 [22.14-28.86]","4 709 [4 136-5 353]","2 664 [2 336-3 042]","2 045 [1 792-2 335]"
"Tunisia"," 2000","29.96 [26.17-34.24]","32.7 [28.5-37.41]","27.11 [23.61-31.06]","5 108 [4 462-5 837]","2 889 [2 523-3 313]","2 219 [1 934-2 547]"
"Tunisia"," 1999","32.21 [28.04-36.92]","35.08 [30.53-40.26]","29.19 [25.35-33.53]","5 633 [4 901-6 458]","3 178 [2 767-3 653]","2 455 [2 133-2 825]"
"Tunisia"," 1998","34.66 [30.13-39.71]","37.7 [32.74-43.33]","31.47 [27.25-36.22]","6 296 [5 473-7 217]","3 543 [3 081-4 080]","2 753 [2 386-3 174]"
"Tunisia"," 1997","37.29 [32.39-42.73]","40.44 [35.13-46.48]","33.94 [29.39-39.11]","7 037 [6 109-8 070]","3 949 [3 431-4 545]","3 088 [2 673-3 562]"
"Tunisia"," 1996","40.04 [34.79-45.83]","43.28 [37.63-49.65]","36.61 [31.7-42.08]","7 848 [6 816-8 990]","4 389 [3 816-5 042]","3 459 [2 996-3 980]"
"Tunisia"," 1995","42.78 [37.23-49.02]","46.12 [40.05-52.87]","39.31 [34.08-45.17]","8 704 [7 574-9 975]","4 851 [4 218-5 569]","3 853 [3 344-4 437]"
"Tunisia"," 1994","45.52 [39.66-52.09]","48.95 [42.61-56.15]","41.88 [36.41-48.1]","9 550 [8 320-10 928]","5 316 [4 630-6 098]","4 234 [3 683-4 864]"
"Tunisia"," 1993","48.09 [41.99-54.98]","51.54 [44.95-59.17]","44.47 [38.68-51]","10 319 [9 011-11 798]","5 727 [5 000-6 578]","4 592 [3 999-5 272]"
"Tunisia"," 1992","50.59 [44.28-57.68]","54.03 [47.21-61.76]","46.97 [40.95-53.77]","11 060 [9 681-12 609]","6 116 [5 351-6 994]","4 944 [4 313-5 663]"
"Tunisia"," 1991","52.98 [46.52-60.27]","56.41 [49.41-64.31]","49.39 [43.19-56.47]","11 764 [10 329-13 386]","6 479 [5 682-7 391]","5 285 [4 623-6 045]"
"Tunisia"," 1990","55.42 [48.88-62.96]","58.8 [51.74-66.93]","51.81 [45.52-59.09]","12 416 [10 950-14 105]","6 809 [5 992-7 753]","5 607 [4 926-6 397]"
"Tunisia"," 1989","57.92 [51.28-65.79]","61.25 [54.15-69.7]","54.37 [47.9-61.94]","13 193 [11 681-14 986]","7 200 [6 368-8 194]","5 993 [5 281-6 829]"
"Tunisia"," 1988","60.63 [53.88-68.53]","64.06 [56.82-72.61]","57.04 [50.39-64.7]","14 163 [12 590-16 011]","7 711 [6 846-8 744]","6 452 [5 704-7 320]"
"Tunisia"," 1987","63.68 [56.81-71.72]","67.08 [59.71-75.75]","60.13 [53.36-67.95]","15 128 [13 506-17 028]","8 206 [7 314-9 264]","6 922 [6 149-7 821]"
"Tunisia"," 1986","67.09 [59.95-75.32]","70.56 [62.97-79.39]","63.5 [56.56-71.48]","16 002 [14 312-17 949]","8 659 [7 742-9 740]","7 343 [6 549-8 263]"
"Tunisia"," 1985","70.91 [63.53-79.18]","74.47 [66.48-83.27]","67.27 [60.17-75.38]","16 773 [15 041-18 710]","9 054 [8 098-10 124]","7 719 [6 915-8 652]"
"Tunisia"," 1984","75.11 [67.48-83.54]","78.58 [70.39-87.67]","71.42 [64.08-79.88]","17 545 [15 779-19 489]","9 439 [8 465-10 520]","8 106 [7 280-9 057]"
"Tunisia"," 1983","79.61 [71.63-88.32]","82.93 [74.42-92.33]","76.06 [68.3-84.84]","18 382 [16 557-20 376]","9 842 [8 838-10 942]","8 540 [7 676-9 513]"
"Tunisia"," 1982","84.42 [76.13-93.34]","87.65 [78.8-97.29]","81 [72.8-89.98]","19 317 [17 438-21 338]","10 301 [9 266-11 421]","9 016 [8 112-10 010]"
"Tunisia"," 1981","89.64 [80.91-99.02]","92.85 [83.61-102.91]","86.22 [77.52-95.65]","20 250 [18 289-22 353]","10 768 [9 704-11 919]","9 482 [8 529-10 510]"
"Tunisia"," 1980","95.42 [86.23-105.34]","98.6 [88.83-109.19]","92.07 [82.99-101.87]","21 376 [19 338-23 585]","11 334 [10 219-12 542]","10 042 [9 058-11 105]"
"Tunisia"," 1979","101.92 [92.22-112.29]","105.16 [94.9-116.25]","98.38 [88.66-108.7]","22 865 [20 706-25 170]","12 117 [10 938-13 371]","10 748 [9 690-11 856]"
"Tunisia"," 1978","109.06 [98.86-119.9]","112.39 [101.74-124.01]","105.38 [95.15-116.35]","24 544 [22 279-26 950]","13 001 [11 774-14 320]","11 543 [10 423-12 723]"
"Tunisia"," 1977","116.92 [106.2-128.35]","120.52 [109.14-132.66]","113.07 [102.21-124.63]","26 285 [23 899-28 818]","13 926 [12 628-15 305]","12 359 [11 183-13 597]"
"Tunisia"," 1976","125.33 [113.98-137.58]","129.18 [117.12-142.02]","121.33 [109.61-133.85]","27 815 [25 334-30 491]","14 737 [13 385-16 186]","13 078 [11 836-14 411]"
"Tunisia"," 1975","134.1 [121.89-147.19]","138.08 [125.29-151.69]","129.85 [117.58-143.19]","29 216 [26 597-32 017]","15 465 [14 053-16 959]","13 751 [12 465-15 140]"
"Tunisia"," 1974","143.02 [130.06-156.74]","147.08 [133.41-161.7]","138.67 [125.51-152.84]","30 626 [27 889-33 522]","16 175 [14 701-17 754]","14 451 [13 099-15 908]"
"Tunisia"," 1973","152.1 [138.16-166.7]","156.29 [141.7-171.87]","147.66 [133.38-162.76]","32 093 [29 188-35 135]","16 912 [15 351-18 577]","15 181 [13 729-16 713]"
"Tunisia"," 1972","161.13 [146.44-176.69]","165.41 [150.19-181.75]","156.61 [141.66-172.66]","33 634 [30 610-36 836]","17 677 [16 069-19 395]","15 957 [14 452-17 568]"
"Tunisia"," 1971","170.53 [155.2-186.63]","174.81 [158.57-192.18]","165.95 [150.18-182.8]","35 448 [32 297-38 745]","18 588 [16 882-20 392]","16 860 [15 271-18 536]"
"Tunisia"," 1970","180.17 [164.2-197.22]","184.53 [167.57-202.76]","175.5 [159.08-193.37]","37 427 [34 178-40 924]","19 599 [17 818-21 491]","17 828 [16 179-19 605]"
"Tunisia"," 1969","190.43 [173.22-208.45]","194.89 [176.87-214.13]","185.52 [167.88-204.59]","39 502 [36 000-43 154]","20 674 [18 792-22 644]","18 828 [17 058-20 703]"
"Tunisia"," 1968","201.06 [182.49-220.85]","205.64 [185.89-226.68]","195.93 [176.95-217.09]","41 592 [37 846-45 548]","21 761 [19 712-23 901]","19 831 [17 937-21 879]"
"Tunisia"," 1967","212.34 [191.46-234.41]","217.21 [195.18-240.55]","206.96 [185.56-230.22]","43 699 [39 516-48 068]","22 867 [20 597-25 195]","20 832 [18 720-23 082]"
"Tunisia"," 1966","223.83 [200.03-249.4]","228.83 [203.99-255.65]","218.33 [194.45-244.63]","","",""
"Tunisia"," 1965","235.41 [208.11-265.22]","240.72 [212.3-272.37]","229.71 [202.26-259.95]","","",""
"Tunisia"," 1964","247.4 [216.08-282.91]","252.89 [220.18-290.33]","241.22 [209.62-277.13]","","",""
"Tunisia"," 1963","259.61 [222.8-302.39]","265.58 [227.55-310.03]","253.12 [216.46-296.2]","","",""
"Tunisia"," 1962","272.31 [227.89-324.44]","278.47 [232.75-332.54]","265.67 [221.65-317.02]","","",""
"United Arab Emirates"," 2021","6.37 [5.43-7.48]","6.98 [5.94-8.2]","5.73 [4.87-6.76]","618 [527-726]","347 [294-407]","271 [231-320]"
"United Arab Emirates"," 2020","6.58 [5.78-7.49]","7.23 [6.32-8.25]","5.89 [5.14-6.75]","621 [546-707]","349 [305-399]","272 [237-311]"
"United Arab Emirates"," 2019","6.79 [6.12-7.52]","7.46 [6.7-8.3]","6.08 [5.44-6.78]","624 [563-691]","351 [315-391]","273 [244-304]"
"United Arab Emirates"," 2018","7 [6.46-7.58]","7.7 [7.06-8.37]","6.26 [5.73-6.84]","666 [615-721]","375 [344-408]","291 [266-318]"
"United Arab Emirates"," 2017","7.21 [6.76-7.68]","7.93 [7.4-8.5]","6.45 [5.99-6.94]","712 [667-758]","402 [374-430]","310 [288-334]"
"United Arab Emirates"," 2016","7.42 [7.04-7.8]","8.16 [7.69-8.64]","6.63 [6.23-7.05]","754 [717-794]","425 [401-451]","329 [309-350]"
"United Arab Emirates"," 2015","7.61 [7.29-7.93]","8.38 [7.96-8.81]","6.8 [6.43-7.18]","800 [766-834]","451 [429-474]","349 [330-368]"
"United Arab Emirates"," 2014","7.79 [7.52-8.06]","8.61 [8.23-8.99]","6.92 [6.58-7.27]","841 [813-871]","475 [455-497]","366 [348-384]"
"United Arab Emirates"," 2013","7.97 [7.73-8.22]","8.81 [8.46-9.16]","7.09 [6.76-7.43]","878 [852-905]","496 [476-515]","382 [365-400]"
"United Arab Emirates"," 2012","8.18 [7.95-8.4]","9.04 [8.7-9.39]","7.27 [6.94-7.59]","910 [885-935]","514 [494-534]","396 [378-414]"
"United Arab Emirates"," 2011","8.41 [8.19-8.63]","9.3 [8.96-9.65]","7.47 [7.14-7.8]","937 [913-962]","530 [509-549]","407 [389-426]"
"United Arab Emirates"," 2010","8.66 [8.43-8.89]","9.59 [9.23-9.95]","7.68 [7.34-8.02]","920 [896-945]","520 [500-540]","400 [382-418]"
"United Arab Emirates"," 2009","8.92 [8.69-9.15]","9.9 [9.53-10.27]","7.88 [7.53-8.24]","842 [820-864]","478 [459-496]","364 [347-381]"
"United Arab Emirates"," 2008","9.17 [8.94-9.42]","10.18 [9.79-10.58]","8.11 [7.74-8.48]","744 [724-763]","422 [405-438]","322 [307-337]"
"United Arab Emirates"," 2007","9.4 [9.15-9.65]","10.44 [10.04-10.85]","8.31 [7.92-8.7]","654 [637-672]","371 [357-386]","283 [270-296]"
"United Arab Emirates"," 2006","9.61 [9.35-9.87]","10.67 [10.25-11.09]","8.49 [8.1-8.91]","609 [593-626]","345 [332-359]","264 [251-277]"
"United Arab Emirates"," 2005","9.83 [9.56-10.1]","10.91 [10.47-11.35]","8.68 [8.27-9.11]","611 [595-628]","347 [333-361]","264 [252-278]"
"United Arab Emirates"," 2004","10.07 [9.8-10.34]","11.2 [10.74-11.66]","8.87 [8.46-9.31]","619 [603-636]","352 [337-366]","267 [254-280]"
"United Arab Emirates"," 2003","10.32 [10.03-10.63]","11.49 [11-11.99]","9.09 [8.66-9.56]","610 [593-628]","347 [332-362]","263 [250-277]"
"United Arab Emirates"," 2002","10.59 [10.23-10.96]","11.78 [11.24-12.34]","9.33 [8.85-9.84]","597 [577-618]","339 [324-356]","258 [244-272]"
"United Arab Emirates"," 2001","10.86 [10.4-11.35]","12.09 [11.44-12.76]","9.57 [9.01-10.16]","587 [562-613]","334 [316-352]","253 [238-268]"
"United Arab Emirates"," 2000","11.15 [10.52-11.81]","12.43 [11.63-13.26]","9.81 [9.13-10.54]","576 [543-610]","328 [307-350]","248 [230-266]"
"United Arab Emirates"," 1999","11.46 [10.65-12.33]","12.78 [11.79-13.83]","10.09 [9.26-10.96]","572 [531-615]","326 [300-352]","246 [226-267]"
"United Arab Emirates"," 1998","11.81 [10.8-12.9]","13.16 [11.94-14.46]","10.38 [9.39-11.44]","581 [531-634]","331 [300-363]","250 [226-275]"
"United Arab Emirates"," 1997","12.19 [10.98-13.53]","13.59 [12.16-15.16]","10.71 [9.56-12.01]","597 [538-662]","341 [304-379]","256 [229-287]"
"United Arab Emirates"," 1996","12.62 [11.22-14.19]","14.09 [12.45-15.92]","11.06 [9.76-12.55]","606 [539-682]","346 [306-391]","260 [229-295]"
"United Arab Emirates"," 1995","13.09 [11.49-14.91]","14.62 [12.76-16.72]","11.47 [10.01-13.19]","640 [562-729]","366 [319-418]","274 [239-315]"
"United Arab Emirates"," 1994","13.62 [11.85-15.7]","15.23 [13.18-17.62]","11.93 [10.31-13.85]","679 [591-782]","388 [336-449]","291 [251-338]"
"United Arab Emirates"," 1993","14.23 [12.26-16.55]","15.9 [13.67-18.54]","12.46 [10.65-14.57]","699 [602-813]","400 [343-466]","299 [256-350]"
"United Arab Emirates"," 1992","14.92 [12.76-17.47]","16.67 [14.22-19.56]","13.05 [11.1-15.35]","727 [622-851]","416 [354-487]","311 [264-365]"
"United Arab Emirates"," 1991","15.68 [13.38-18.39]","17.56 [14.89-20.68]","13.7 [11.6-16.18]","752 [642-882]","431 [365-507]","321 [272-379]"
"United Arab Emirates"," 1990","16.54 [14.07-19.45]","18.51 [15.65-21.83]","14.46 [12.19-17.1]","777 [661-913]","445 [376-524]","332 [280-393]"
"United Arab Emirates"," 1989","17.51 [14.85-20.6]","19.62 [16.57-23.15]","15.31 [12.9-18.11]","794 [674-934]","454 [384-536]","340 [286-402]"
"United Arab Emirates"," 1988","18.6 [15.72-21.88]","20.83 [17.57-24.59]","16.25 [13.67-19.25]","815 [689-958]","467 [393-549]","348 [293-413]"
"United Arab Emirates"," 1987","19.81 [16.75-23.34]","22.19 [18.75-26.21]","17.3 [14.56-20.53]","840 [711-988]","481 [406-566]","359 [302-426]"
"United Arab Emirates"," 1986","21.2 [17.93-24.98]","23.74 [20.05-28.07]","18.49 [15.61-21.95]","859 [727-1 011]","491 [415-579]","368 [310-436]"
"United Arab Emirates"," 1985","22.74 [19.31-26.79]","25.47 [21.56-30]","19.89 [16.79-23.6]","875 [744-1 029]","500 [423-587]","375 [317-445]"
"United Arab Emirates"," 1984","24.57 [20.9-28.9]","27.46 [23.32-32.28]","21.48 [18.2-25.44]","898 [765-1 055]","512 [434-599]","386 [327-456]"
"United Arab Emirates"," 1983","26.64 [22.77-31.24]","29.76 [25.38-34.99]","23.36 [19.83-27.59]","919 [787-1 075]","523 [446-612]","396 [337-467]"
"United Arab Emirates"," 1982","29.11 [24.98-34.03]","32.47 [27.78-38.02]","25.57 [21.81-30.12]","940 [809-1 096]","533 [456-621]","407 [348-478]"
"United Arab Emirates"," 1981","32.01 [27.52-37.3]","35.59 [30.51-41.57]","28.21 [24.15-33.11]","952 [821-1 105]","538 [462-625]","414 [355-484]"
"United Arab Emirates"," 1980","35.35 [30.47-41.03]","39.22 [33.68-45.67]","31.24 [26.76-36.46]","941 [814-1 087]","531 [457-615]","410 [352-475]"
"United Arab Emirates"," 1979","39.2 [33.86-45.43]","43.33 [37.22-50.35]","34.89 [29.96-40.55]","913 [792-1 053]","514 [443-594]","399 [344-462]"
"United Arab Emirates"," 1978","43.58 [37.65-50.46]","48.03 [41.27-55.72]","38.94 [33.46-45.25]","876 [760-1 010]","492 [424-568]","384 [331-444]"
"United Arab Emirates"," 1977","48.47 [41.83-56]","53.14 [45.64-61.61]","43.52 [37.43-50.57]","832 [721-957]","466 [401-537]","366 [316-424]"
"United Arab Emirates"," 1976","53.82 [46.44-62.08]","58.83 [50.49-68.1]","48.52 [41.65-56.41]","814 [705-935]","454 [391-523]","360 [310-417]"
"United Arab Emirates"," 1975","59.56 [51.41-68.89]","64.89 [55.75-75.37]","54.04 [46.28-63.04]","826 [716-952]","459 [396-531]","367 [315-426]"
"United Arab Emirates"," 1974","65.93 [56.9-76.24]","71.51 [61.45-83.08]","60 [51.48-70.03]","834 [723-959]","463 [398-533]","371 [320-431]"
"United Arab Emirates"," 1973","72.76 [62.89-84.37]","78.62 [67.54-91.45]","66.69 [57.29-77.9]","832 [723-959]","460 [397-531]","372 [321-433]"
"United Arab Emirates"," 1972","80.4 [69.41-93.49]","86.52 [74.21-100.8]","74 [63.42-86.66]","826 [717-955]","455 [392-526]","371 [320-432]"
"United Arab Emirates"," 1971","88.82 [76.4-103.34]","95.22 [81.5-110.95]","82.05 [70.21-96.11]","818 [708-947]","449 [386-520]","369 [317-430]"
"United Arab Emirates"," 1970","97.89 [83.85-114.17]","104.49 [89.17-122.26]","90.75 [77.37-106.85]","811 [697-942]","443 [379-515]","368 [315-430]"
"United Arab Emirates"," 1969","107.51 [91.65-125.89]","114.5 [97.07-134.41]","100.03 [84.92-118.29]","809 [693-944]","441 [374-515]","368 [314-434]"
"United Arab Emirates"," 1968","117.59 [99.54-138.74]","124.85 [105.16-147.75]","109.9 [92.53-130.49]","833 [708-979]","452 [381-532]","381 [322-451]"
"United Arab Emirates"," 1967","128.15 [107.51-152.25]","135.74 [113.28-161.63]","120.07 [100.31-143.41]","876 [738-1 035]","474 [397-561]","402 [337-478]"
"United Arab Emirates"," 1966","138.9 [115.39-166.33]","146.71 [121.44-176.19]","130.52 [107.97-156.8]","915 [763-1 089]","494 [410-589]","421 [349-503]"
"United Arab Emirates"," 1965","149.67 [123.12-180.66]","157.76 [129.42-191.09]","141.11 [115.44-171.42]","948 [784-1 139]","511 [421-614]","437 [360-528]"
"United Arab Emirates"," 1964","160.36 [130.41-195.89]","168.4 [136.82-206.77]","151.57 [122.67-185.75]","","",""
"United Arab Emirates"," 1963","170.76 [137.26-211.66]","179.16 [143.67-222.77]","161.77 [129.4-201.22]","","",""
"United Arab Emirates"," 1962","181.08 [143.38-228.46]","189.65 [149.69-240.15]","171.81 [135.47-217.48]","","",""
"United Arab Emirates"," 1961","191.13 [148.73-246.61]","199.91 [155.27-258.43]","181.84 [141.16-235.08]","","",""
"United Arab Emirates"," 1960","201.62 [153.69-266.58]","210.75 [159.9-278.88]","192.01 [145.92-254.56]","","",""
"Yemen"," 2021","61.91 [27.7-131.93]","66.3 [29.49-140.95]","58 [25.64-122.49]","61 914 [27 788-132 104]","33 889 [15 208-72 450]","28 025 [12 488-59 543]"
"Yemen"," 2020","59.69 [28.64-119.41]","64.11 [30.69-127.63]","55.88 [26.48-110.89]","59 425 [28 618-118 664]","32 584 [15 762-65 292]","26 841 [12 851-53 663]"
"Yemen"," 2019","61.6 [31.52-115.98]","65.97 [33.61-123.06]","57.76 [29.29-107.75]","60 853 [31 224-114 493]","33 298 [17 129-62 535]","27 555 [14 087-51 704]"
"Yemen"," 2018","61.67 [33.73-109.38]","65.99 [35.82-116.55]","57.86 [31.38-101.95]","60 326 [33 072-106 837]","32 985 [18 047-58 568]","27 341 [14 945-48 446]"
"Yemen"," 2017","60.26 [35.06-101.01]","64.49 [37.3-107.67]","56.46 [32.44-93.91]","58 341 [34 029-97 686]","31 919 [18 612-53 528]","26 422 [15 298-44 173]"
"Yemen"," 2016","60.46 [37.22-95.92]","64.63 [39.61-102.15]","56.61 [34.41-89.25]","57 986 [35 784-91 887]","31 720 [19 581-50 283]","26 266 [16 066-41 536]"
"Yemen"," 2015","60.79 [39.72-91.6]","64.93 [42.11-97.74]","56.91 [36.79-85.28]","57 592 [37 708-86 694]","31 499 [20 555-47 542]","26 093 [16 965-39 223]"
"Yemen"," 2014","58.8 [40.51-84.46]","62.88 [43.18-90.21]","54.84 [37.45-78.57]","54 833 [37 858-78 649]","30 058 [20 753-43 167]","24 775 [17 003-35 555]"
"Yemen"," 2013","58.5 [42.15-80.15]","62.53 [44.85-85.45]","54.47 [39.06-74.55]","53 555 [38 669-73 315]","29 374 [21 162-40 166]","24 181 [17 411-33 101]"
"Yemen"," 2012","58.88 [44.22-77.46]","62.84 [47.29-82.47]","54.84 [41.13-71.99]","52 903 [39 792-69 535]","28 998 [21 876-38 058]","23 905 [17 979-31 390]"
"Yemen"," 2011","58.65 [46.01-74.1]","62.57 [49.02-79.14]","54.67 [42.68-68.82]","51 690 [40 582-65 295]","28 322 [22 247-35 853]","23 368 [18 293-29 428]"
"Yemen"," 2010","58.92 [47.9-71.66]","62.77 [50.92-76.51]","54.9 [44.43-66.95]","50 928 [41 439-61 887]","27 893 [22 659-33 989]","23 035 [18 672-28 082]"
"Yemen"," 2009","60.21 [50.45-71.17]","64.04 [53.63-76.04]","56.17 [46.93-66.55]","51 137 [42 889-60 397]","27 970 [23 452-33 184]","23 167 [19 368-27 429]"
"Yemen"," 2008","62.56 [53.93-72.32]","66.38 [57.05-76.94]","58.51 [50.21-67.78]","52 208 [45 050-60 280]","28 494 [24 511-32 987]","23 714 [20 365-27 438]"
"Yemen"," 2007","65.73 [57.87-74.53]","69.57 [60.95-79.18]","61.64 [54.07-70.13]","53 894 [47 503-61 037]","29 349 [25 738-33 365]","24 545 [21 540-27 891]"
"Yemen"," 2006","69.31 [61.79-77.34]","73.13 [65.08-81.95]","65.24 [58.01-73.09]","55 677 [49 691-62 083]","30 227 [26 920-33 835]","25 450 [22 633-28 486]"
